fpType,relIndex,absIndex,fpName,smarts
insilico,3938,13449,Un13449,[cX3](a)[cH0]([cH1][cX3](a)[OH0][CH3])[cX3](a)a
insilico,3939,13450,Un13450,O[CH1]1[#6]([#6]O[CH1]1[CH2]O)
insilico,3940,13452,Un13452,[cX3](a)[nH0][cX3](a)[cX3]([cX3]([cX3]a))
insilico,3941,13453,Un13453,[cX3]1[cH1][cH0]([cX3]([cH1][cH1]1))[OH0][CX3]
insilico,3942,13454,Un13454,[CX4]([CH1]([OH0][CX4])[CX4])[CX4][OX2]
insilico,3943,13457,Un13457,[CH2]([CH2][NH1][CX3])[CX4]
insilico,3944,13458,Un13458,O=[CH0]([CH0](=[CH0]([#7])[CH3])[CH1]([#6])[#6])[#8]
insilico,3945,13459,Un13459,O=[CH0](N[cH0](:[#6]):[#6])[CH2]Cl
insilico,3946,13461,Un13461,[CX4]([CX3](=[OH0]))[NH1][CX3][CX3]([NX3])
insilico,3947,13468,Un13468,[CX4][cH0]1[cH1][cH0]([cX3]([cX3]([cH0]1[CX3](=[OH0]))))[OH1]
insilico,3948,13470,Un13470,[CX4]([CX4][NX3][CH3])
insilico,3949,13471,Un13471,[CX3](=[OH0])[cH0]1[cX3][cH1][cH0]([cH1][cH0]1[OH0][CH3])[OH0][CH3]
insilico,3950,13473,Un13473,O=[CH0]([CH1]([#6])N)O[#6]
insilico,3951,13474,Un13474,[CX4]([CX4]([CH1]([CX4][CX4])[NH2]))
insilico,3952,13475,Un13475,[cX3](a)([cH0]([cX3](a)[OX2])[CX4])[OH0][CH3]
insilico,3953,13479,Un13479,[OX2][CX4]([CX4]([CX4]([OH0][CX3])))
insilico,3954,13480,Un13480,[#6][cH0]1:[cX3](:[cH0]([CH3]):[cH1]:[cH1]:[cX3]1)
insilico,3955,13483,Un13483,[CX4]([CX4][CX4])([CH1]=[CX3][CX3])[CH3]
insilico,3956,13485,Un13485,[#6]N([#6])[CH1]([#6])[CH2][cH0](:[#6]):[cH1]:[cH1]:[#6]
insilico,3957,13487,Un13487,[cX3]1(a)[cX3](a)[cH0]([nH0][cH0]([nH0]1)[NX3])[NX3]
insilico,3958,13491,Un13491,[PX4]([OH0][CX4])[OX2]
insilico,3959,13492,Un13492,O[cH0]1:[cH1]:[cH1]:[cH0](:[cH0]([CH2][#6]):[cH1]1)[#6]
insilico,3960,13493,Un13493,[cX3]1[cH0]2[cH0]([cH1][cH1][cH1]1)[cX3]([cX3]([nH1]2))
insilico,3961,13495,Un13495,[NX3][CH1]([CH2][CH2][CX4])[CH0](=[OH0])[OH1]
insilico,3962,13498,Un13498,[NX3][cH0]1[cH0]([CX3]=[OH0])[cH1][cH1][cH1][cX3]1
insilico,3963,13500,Un13500,[CX3][CX4]([CX4])[CH1]([CX4])[CX4][CH3]
insilico,3964,13506,Un13506,[#8][cH0]1:[cH1]:[cH0](:[cH1]:[cH1]:[cH0]1[#6])O[CH2][#6]
insilico,3965,13507,Un13507,[CX4]([CX4])[CH2][OH0][CH0](=[OH0])[CX4]
insilico,3966,13510,Un13510,[cH1]1:[cH1]:[cH0](:[cH0](O[#6]):[#6]:[#6]1)O[#6]
insilico,3967,13515,Un13515,[CX4][NH1][CH0]([CH1]([NX3])[CH2][cH0]1[cH1][nH1][cH0]2[cH1][cH1][cH1][cH1][cH0]21)=[OH0]
insilico,3968,13516,Un13516,[OX2][cH0]1[cH1][cX3](a)[cX3](a)[cH1][cH1]1
insilico,3969,13517,Un13517,[CX4]([CX4][NH2])[OH0][CX4]([CX4])
insilico,3970,13520,Un13520,[CH3][CH1]([CH3])[CH1]([CH0](=O)N[CH2][#6])N
insilico,3971,13523,Un13523,[CX4]([CH1]([CX4][CX4])[OH1])[CH1]([CX4])[OH1]
insilico,3972,13524,Un13524,[CX4]([CX4]([CH0]([FH0])([FH0])[FH0]))
insilico,3973,13525,Un13525,[cH1]1:n([#6]):[cH0]2:n:[cH1]:n:[cX3](:[cH0]2:n1)
insilico,3974,13527,Un13527,O=[CH0](N[#6])[CH1]([#6])N([CH0](=O)[#6])[#6]
insilico,3975,13528,Un13528,[CX4][CH2][CH1]([CX3](=[OH0]))[NH1][CX3][CX4]
insilico,3976,13532,Un13532,[nX2](a)[cH0]([cX3]([cX3](a)[nX3](a))a)[NX3]
insilico,3977,13534,Un13534,[#8][cH0]1:[cH1]:[cH0](:[cH1]:[cH0](:[cH0]1[#6])[#8])O[#6]
insilico,3978,13535,Un13535,[CH2]([CX4])[CX4]([CX4][CH0](=[OH0])[OH1])
insilico,3979,13536,Un13536,O=[CH1][cH0](:[cH0](:[#6])O):[#6]
insilico,3980,13540,Un13540,[cH1](:[#6]):[cH1]:[cH0](:[#6])[CH2][#16]
insilico,3981,13544,Un13544,[CX3](=[OH0])[CX4][CH0]([CH2][CX4])([CX4])[CH3]
insilico,3982,13547,Un13547,[CX4]([CX4]([CH2][CX4]([CX4][OH1]))[CH3])
insilico,3983,13550,Un13550,[cX3]([cX3](a)-[cH0]1[cH1][cH1][cH1][cH1][cH1]1)[cH0]([cX3](a)a)[cX3]([cX3](a))
insilico,3984,13558,Un13558,[cX3](a)[cX3][cH0]([CH2][CX3])[cX3]a
insilico,3985,13562,Un13562,[CH3][CH0]1([CH1]([CH2][CH2][CH1]2[CH1]1[CH2][CH2][CH0]([CH1]2[#6])([#6])[#6])[#6])[CH2][#6]
insilico,3986,13565,Un13565,[CX4][CX4][CH2][cH0]1[cH1][cX3]([cX3]([cH1][cH1]1))
insilico,3987,13566,Un13566,[CX4][CH1]([CX4][CH3])[CX4]([CH3])[CX3](=[OH0])
insilico,3988,13568,Un13568,O=[CH0]([#6])N[CH1]([CH2][CH2][#6])[#6]
insilico,3989,13570,Un13570,[CH2]([CH2][CH2][CX4][OH1])[CX4]
insilico,3990,13572,Un13572,[CH3][CX4][OH0][CX3]
insilico,3991,13574,Un13574,O[cH0]1:[cX3](:[cH1]:[cH0]2:[cH0](:[cH1]:[cH1]:[cH1]:[cH1]2):[cX3]1)
insilico,3992,13575,Un13575,[CX4]([CH0]1([CH1]([CX4])[CX3](=[CH1][CX3][CX4]1))[CH3])
insilico,3993,13577,Un13577,[CX4][CH1]([CH1]([CX4])[CX4]([CX4])([CH3]))[CX4]
insilico,3994,13579,Un13579,[CX4][CH0](=[OH0])[CX4][CH0]([CX4])([CX4])[CH3]
insilico,3995,13583,Un13583,[CX4]1[CH1]([OH0][CX4]([CX4]([CH1]1[OH0][CX3](=[OH0]))))[CX4]
insilico,3996,13585,Un13585,[CX4][OH0][cX3](a)[cH1][cH0]([cX3]a)[CX4]
insilico,3997,13587,Un13587,O=S([cH0]1:[cH1]:[cH1]:[cX3](:[cH0]([#6]):[cH1]1))(=O)N
insilico,3998,13589,Un13589,[#8]=[CH0]([CH1]([CH2][cH0](:[cH1]:[cH1]:[#6]):[#6])N[CH0](=[#8])[CH1]([#6])[#7])[#8]
insilico,3999,13590,Un13590,[CX3][NH1][CH1]([CH2][cH0]1[cH1][nH1][cH0]2[cH0]1[cH1][cX3]([cH1][cH1]2))[CX3](=[OH0])
insilico,4000,13593,Un13593,O[cH0]1:[cH1]:[cX3](:[cH0](:[cH0]([#8]):[cX3]1)[#6])
insilico,4001,13594,Un13594,[CX4][CX4]([CX4][CH2][CH2][CX3])[CX4]
insilico,4002,13599,Un13599,[CX4][CX4]([CH1]([CX4]([CX4]([CX4])))[NX3])
insilico,4003,13600,Un13600,[#8]=[CH0](N[cH0](:[#6]):[cH1]:[#6])N[CH2][#6]
insilico,4004,13601,Un13601,[CX4]([CH2][cH0]1[cH1][cX3]([cH0]([cH1][cH1]1)[OX2]))[NX3]
insilico,4005,13603,Un13603,[CH3][CX4]([CH1]([CX4][OH1])[OX2])
insilico,4006,13605,Un13605,[CX4]1[CX4][CX4]([CH0]([CX4][CX3](=[CX3]))([CH2][CX4]1)[CH3])
insilico,4007,13606,Un13606,[CX3](=[CX3][CH2][CX4]([CX3][OH1]))
insilico,4008,13610,Un13610,[#6][CH0]([CH0](=[CH1][#6])[#6])([#6])[CH2][#6]
insilico,4009,13613,Un13613,N[cH0]1:n:[#6]:[cH0]2:[cH0](:n1):n(:[#6]:n2)[#6]
insilico,4010,13617,Un13617,O[CH2][CH2][cH0](:[#6]):[cH1]:[#6]
insilico,4011,13618,Un13618,[CH3][CH1]([CX4])[CH0](=[OH0])[OH1]
insilico,4012,13622,Un13622,[CX4][CH2][CH0](=[OH0])[NH1][CX4][CH0](=[OH0])[OH1]
insilico,4013,13623,Un13623,[cX3]([cH1][cX3](a)[cH0]([cH1][cX3]([cX3](a)))[cX3]a)a
insilico,4014,13626,Un13626,[#6][cH0]1:[cX3](:[cX3](:[cH1]:[cX3](:[cX3]1)))
insilico,4015,13628,Un13628,O=[CH0]([CH2][CH2][CH1]([CH0](=O)N[CH1]([CH2][#6])[#6])N)[#8]
insilico,4016,13629,Un13629,[CX4][CX4]([CX4]([CX4]([CH3])[CH3]))
insilico,4017,13636,Un13636,N[cH0]1:[#6]:[#6](:[cH0](N[#6]):[cH1]:[cH1]1)
insilico,4018,13639,Un13639,[cX3]1[cH1][cH0]([cH1][cH0]([cH0]1[OH1])[OX2])[CH1]=[CH1][CX3]
insilico,4019,13644,Un13644,[#8][CH1]1[CH2][CH2][CH0]2([CH0](=[CH1][CH2][CH1]3[CH1]2[CH2][CH2][CH0]2([CH1]3[#6][#6][CH1]2[#6])[CH3])[CH2]1)[#6]
insilico,4020,13646,Un13646,[#6]O[cH0]1:[cH1]:[cH0]([CH2][CH2][#7]):[cH0](:[cH1]:[cH0]1O[#6])[#6]
insilico,4021,13647,Un13647,[cX3](a)[cH1][cH1][cH0]([cX3](a))[OH0][CH3]
insilico,4022,13648,Un13648,[CX4]([CX4])[CX4]([NX3])([CX4])
insilico,4023,13650,Un13650,[CH2]1[#6](:[#6][CH2][CH2][CH2]1)
insilico,4024,13651,Un13651,O[cH0]1:[cH1]:[cH0]([#6]):[cX3](:[cH1]:[cX3]1)
insilico,4025,13652,Un13652,O[CH1]([CH1]([CH1]([#6])[#8])O[#6])[#6]
insilico,4026,13655,Un13655,O=[CH0]([CH1]([#6])N)N[CH1]([CH2][CH2][CH2]N=[#6])[CH0](=[#8])[#8]
insilico,4027,13656,Un13656,[nX3]1[cH1][cH0]([cH0]2[cH1][cH1][cH1][cH1][cH0]21)[CH0](=[OH0])[cH0]1[cH1][cH1][cH1][cH0]2[cH0]1[cX3]([cH1][cH1][cH1]2)
insilico,4028,13657,Un13657,[cX3](a)([cH1][cX3](a)[CX4]([FH0])[FH0])-[cX3](a)a
insilico,4029,13658,Un13658,[CH3][OH0][cX3](a)[cH0]([cX3]([cH1][cX3]a))[OH1]
insilico,4030,13661,Un13661,O=[CH0]([cH0]1:[cH1]:[cH1]:[cH0](:[cH0]([#8]):[cH1]1)O[#6])[#7]
insilico,4031,13662,Un13662,[#6][CH2]N([CH2][#6])[CH2][CH2][#7]
insilico,4032,13665,Un13665,[cX3]([cH0]([cX3](a)[CH2][CX3])[OH0][CH3])a
insilico,4033,13668,Un13668,[CH2]1[CH2][CH1]2[#6]([#6]([CH2][CH2][CH1]2[#6]([#6]1)))
insilico,4034,13672,Un13672,[#6]N([#6])[CH2][CH2][cH0](:[cH1]:[#6]):[#6]
insilico,4035,13674,Un13674,[#6][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH1]([#6])[#6]
insilico,4036,13676,Un13676,[CH3]O[cH0](:[#6]):[cH1]:[cH0]([#8]):[#6]
insilico,4037,13680,Un13680,[CX4]1[CH2][CH2][CX4]([CX4][CX4]1)[CX3](=[OH0])
insilico,4038,13681,Un13681,[#8]=[CH0](O[CH1]([CH1]([CH1]([CH1]([#6])[#8])[#8])[#8])[#6])[CH3]
insilico,4039,13683,Un13683,[CX4]([CH1]1[CX4][CH2][CH1]([CX4]1[CH3])[CX4])[CH3]
insilico,4040,13684,Un13684,O=[CH0]([cH0]1:[cX3]:[cH1]:[cX3](:[cH1]:[cH1]1))O
insilico,4041,13685,Un13685,[CH3]O[cH0]1:[cH0](:[cH1]:[cH1]:[cH0](:[cH1]1)[#6])[#8]
insilico,4042,13688,Un13688,[CX4]([CX4]([CH1]([CX4]([CX4][CH3]))[OH1]))
insilico,4043,13690,Un13690,O=[CH0](N[CH1]([CH2][#6])[#6])[CH1]([#6])[#7]
insilico,4044,13692,Un13692,[CH2]1[CH2][CH2][#6]N1[#6]
insilico,4045,13693,Un13693,[CX4][CH2][CX4]([CX4][CX4]([CX3]))
insilico,4046,13694,Un13694,O=[CH0](O[CH2][CH1]([#6])[#8])[cH0](:[#6]):[#6]
insilico,4047,13695,Un13695,[cX3]([nH0][cX3]a)[cX3]a
insilico,4048,13696,Un13696,[#7][cH0]1:n:[cH1]:n:[cH0]2:n:[cX3]:n:[cH0]12
insilico,4049,13702,Un13702,O=[CH0]([cH0](:[cH0](:[cH0](:[#7]):[#6]):[cH1]:[#6]):[#6])[#8]
insilico,4050,13703,Un13703,[CH3][CH1]([#6])O[CH1]([CH1]([#6])O)[#8]
insilico,4051,13704,Un13704,[CX4][CH2][CX4]([CX3]([CX4][CH3]))
insilico,4052,13708,Un13708,O[CH1]1[CH1]([CH1]([CH1]([CH2]O[CH1]([CH1]([#6])O)O[#6])O[CH1]1O[cH0](:[#6]):[cH1]:[#6])O)O
insilico,4053,13712,Un13712,[CX4]([CX4]([CX4]))[cH0]1[cH1][cX3]([cH0]([cH1][cH1]1)[OH0][CH3])
insilico,4054,13713,Un13713,[CX4]([CX4]([CH2][CX4][CH1]=[CH0]([CH3])[CH3])([CH3]))[CX4]
insilico,4055,13714,Un13714,F[cH0]1:[cX3]:[cX3](:[cX3](:[cH0](:[cH1]1)[#6]))
insilico,4056,13715,Un13715,[cX3](a)[cH0]([cX3]([cX3]a))[CX4]([CX4])
insilico,4057,13717,Un13717,[cX3](a)[cH0]1[cX3](a)[cX3]([cH1][nH1]1)
insilico,4058,13720,Un13720,[CX4]([CH2][CX4]([CX4]1([CH1]([CX4])[CX4]([CX4]([CH2][CX4]1))[CH3])))
insilico,4059,13721,Un13721,[#6][cH0](:[#6]):[cH0](:[#6])[CH0](=O)O[CH3]
insilico,4060,13722,Un13722,[#6]O[cH0]1:[cH1]:[cH0]([#6]):[cH0](:[cH1]:[cH0]1O)[#6]
insilico,4061,13723,Un13723,[#8]=[CH0]([CH2][CH2]N[#6])[cH0](:[#6]):[cH1]:[#6]
insilico,4062,13730,Un13730,O=S(N[#6])(=O)[cH0]1:[cH1]:[cH1]:[cH1]:[#6]:[#6]1
insilico,4063,13731,Un13731,O=[CH0]([cH0](:[#6]):n:[cH1]:[#6])N
insilico,4064,13733,Un13733,[CX4][cH0]1[cH0]([CH2][CX4])[cX3][cX3]([cX3]([cX3]1))
insilico,4065,13736,Un13736,[CX4][CH2][NH1][CH2][CX4]
insilico,4066,13738,Un13738,[CX4][CX3][NH0]([CX3])[CX4]
insilico,4067,13739,Un13739,O[CH1]1[CH1](O[CH1]([#6])O[#6])[CH1](O[#6][CH1]1O)O[#6]
insilico,4068,13740,Un13740,[CX4]([CH3])[CX4]([CX4]([CH2][CX4]([CX4][CH2][CX4])))
insilico,4069,13743,Un13743,[OX2][CX4]([CH1]([CX4])[OX2])[CH2][OX2]
insilico,4070,13744,Un13744,O[cH0]1:[cH1]:[cH0]([CH1]=[CH1][CH0](O[#6])=O):[cH1]:[cH1]:[cH0]1O
insilico,4071,13745,Un13745,N[cH0](:[cH0]1:[#7]:[#6]:n([#6]):[cH0]1:[#7]):[#7]
insilico,4072,13746,Un13746,[CH3]O[cH0](:[cH0](:[#6])O[CH3]):[cH0](:[#6])[#6]
insilico,4073,13750,Un13750,O=[CH0]([cH0](:[cH1]:[cH1]:[#6]):[#6])O[CH2][#6]
insilico,4074,13755,Un13755,[CH3][CH1]([cH0](:[cH1]:[#6]):[cH1]:[#6])[CH3]
insilico,4075,13756,Un13756,[cX3](a)([cH0]([cH1][cX3]a)[CX3])[CX3][NX3]
insilico,4076,13758,Un13758,[cX3](a)[cH0]([cH0]([cX3]a)[OH1])[CX4]
insilico,4077,13762,Un13762,[CX3](=[OH0])[OH0][CX4][CH1]([CH3])[CH3]
insilico,4078,13764,Un13764,[CH3][CX4]([CH2][CH1]([CH1]([CX4])[OH1])[OH1])
insilico,4079,13765,Un13765,[OX2][cX3]([cH0]([cX3]([cH1][cX3](a)))[OH0][CH3])a
insilico,4080,13766,Un13766,[NX3][CH0](=[OH0])[cH0]1[cX3]([cH1][cX3]([cH1][cH1]1))
insilico,4081,13768,Un13768,[CH2]([#6])[CH1]([CH2][#6])N[#6]
insilico,4082,13773,Un13773,F[CH0]([cH0](:[cH1]:[#6]):[#7])(F)F
insilico,4083,13777,Un13777,[CX4]1([CX4]([CX3][CH2][CH2][CX4]1([CX4])))
insilico,4084,13779,Un13779,[CH2]([CX4]([CX4]))[CX4]([CX4][OX2])
insilico,4085,13785,Un13785,[CH2]([CH2][CH1]([CX3](=[OH0]))[NH1][CH0](=[OH0])[CX4]([CH2][CX4]))[CH2][NH0]=[CH0]([NH2])[NH2]
insilico,4086,13790,Un13790,[cX3]1[cH0]([cX3]([cX3][cH0]([CH2][CX4])[cH1]1))[OH0][CH3]
insilico,4087,13796,Un13796,[CX4]([CH2][CH2][CX3](=[OH0]))[CH1]1[CH2][CH2][CH1]2[CX4]1([CX4]([CH2][CH1]1[CH1]2[CX4]([CH2][CH1]2[CX4]1([CH2][CH2][CX4]([CH2]2)))))
insilico,4088,13801,Un13801,[CH3][CH0]12[CH2][CH2][CH1]([CH2][CH1]1[CH2][CH2][#6]([CH1]2[CH2][#6]))O
insilico,4089,13802,Un13802,[CH3][NX3][CX4]([CH2][cH0]1[cH1][cH1][cH1][cH1][cH1]1)
insilico,4090,13806,Un13806,[CH3][CX4]1([CH2][CX4]([CX4]([CX4]1)))
insilico,4091,13807,Un13807,[cH1]1:n:[cX3]:n:[cH1]:[cX3]1
insilico,4092,13809,Un13809,[CX4]1([CX4]([CH2][CX4]([CX4]([CX4]1)[CX4]))[CH3])
insilico,4093,13815,Un13815,[CX4]1[CX4][CX4]([CH0]([CX4])([CX3]=[CX3])[CH3])([CX4]([CH2][CX4]1[CH3]))
insilico,4094,13820,Un13820,[OX2][cH0]1[cX3]([cH1][cH0]([cH1][cH1]1)[CX4]([CX4][CX4]))
insilico,4095,13821,Un13821,[cX3](a)[cH0]([cX3](a)[CX3])[BrH0]
insilico,4096,13822,Un13822,[CH3][CH0]1([CH1]([CH2][CH2][CH0]([#6])([CH1]1[#6])[CH3])O[#6])[CH3]
insilico,4097,13823,Un13823,[#6][CH2][CH2][CH2][CH2]O[#6]
insilico,4098,13824,Un13824,[CH3][OH0][cH0]1[cH1][cH0]([cH1][cH0]([cX3]1)[OH0][CH3])[CX3](=[OH0])
insilico,4099,13825,Un13825,[CX4][CH2][CH2][CH2][CH2][CH2][CX3]
insilico,4100,13826,Un13826,[CH3]O[cH0](:[cH0](:[#6])[#8]):[cH0](:[#6])O
insilico,4101,13828,Un13828,[cX3]1[cX3]([cH0]([cH0]([cX3]([cX3]1))[OH0][CH3])[cX3]a)a
insilico,4102,13830,Un13830,[cH1]1[cH1][cX3](a)[cH0]([cX3](a)[CX3])[cX3]([cH1]1)
insilico,4103,13831,Un13831,[CX4]([CX4])[CH1]([CX4]([CX4]))[OH0][CH3]
insilico,4104,13836,Un13836,[cX3](a)([cH1][cX3]([cX3](a)[ClH0]))[CX3]
insilico,4105,13837,Un13837,[CH3]O[cH0]1:[cH1]:[cH0](:[cH1]:[#6]:[#6]1)[CH1]([#6])[#8]
insilico,4106,13838,Un13838,[CX4][CX4]([CX4])[CH0](=[OH0])[OX2]
insilico,4107,13839,Un13839,O[cH0]1:[cH0]([#6]):[cX3](:[cH1]:[cX3](:[cX3]1))
insilico,4108,13841,Un13841,[CX4]([CX4]([CX4][CX3](=[OH0])))[CX4][OH0][CX3](=[OH0])
insilico,4109,13847,Un13847,[CX4]([CX4])[CH2][CX3]
insilico,4110,13850,Un13850,[CH3][CX4][CH1]1[CH2][CH2][CH1]2[CH0]1([CX4]([CH2][CH1]([CX4]2)[CH0]([CX4][CX4])([CX4])[CH3]))[CH3]
insilico,4111,13854,Un13854,[cX3]1[cH1][cH0]([cH0]([cH1][cH0]1[CX4])[OX2])[OX2]
insilico,4112,13855,Un13855,[CX4][CX4][CH1]([CX3][OH1])[NX3]
insilico,4113,13857,Un13857,[CX3][NX3][CX4]([CH2][CX4]([CX4]))
insilico,4114,13859,Un13859,[CX4][cH0]1[cH0]([cH1][cX3]([cX3]([cX3]1)))[OH0][CH3]
insilico,4115,13872,Un13872,O=[CH0]([CH1]([#7])[#6])N[CH1]([CH2][CH2][#6])[CH0](=O)[#8]
insilico,4116,13874,Un13874,[CX4][CH1]([CX4])[CX4][CH2][CH2][CX4]
insilico,4117,13877,Un13877,O[cH0]1:[cH1]:[#6](:[#6]:[cH0]2O[#6]([#6][CH0]([cH0]12)=O))
insilico,4118,13881,Un13881,[CX4][CX4]([CX4]([CX4][CH3]))
insilico,4119,13883,Un13883,[#8]=[CH0]([#8])[CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][CH2][#6]
insilico,4120,13884,Un13884,[cH1](:[#6]):n:[cH0](:[#6])N[#6]
insilico,4121,13886,Un13886,[cX3]([cX3](a))[cH0]1[nH0][cH1][cX3]([cH1][cX3]1a)
insilico,4122,13887,Un13887,[CX4]([CH2][OX2])[CH3]
insilico,4123,13888,Un13888,[CX3][cH0]1[cH1][cX3]([cH1][cH1][cH1]1)
insilico,4124,13890,Un13890,O=[CH0]([#8])[CH1]([CH2][CH2][CH0](=O)[#7])[#7]
insilico,4125,13891,Un13891,[#6][CH1]=[CH1][CH2][CH1]=[CH1][CH2][CH2][CH2][#6]
insilico,4126,13893,Un13893,[#8][cH0]1:[cH0](:[cH1]:[cH0]([CH1]([CH1]([#6])[#6])O):[cH1]:[cH1]1)[#8]
insilico,4127,13895,Un13895,[cX3](a)([cX3]a)[CH2][nX3]([cH1][cX3]a)a
insilico,4128,13896,Un13896,[CH2]([CX4]([CH0](=[OH0])[NH1][CX4][CX3](=[OH0])))[CH0](=[OH0])[NH2]
insilico,4129,13899,Un13899,O[CH1]1[CH1]([CH2]O[#6])O[CH1]([CH1]([CH1]1O[#6])[#8])[#8]
insilico,4130,13906,Un13906,[CX3](=[OH0])[CH1]=[CH1][cX3]([cH1][cH1][cX3](a)[OH0][CH3])a
insilico,4131,13909,Un13909,[OX2][cH0]1[cH1][cH0]([cH1][cX3]([cH0]1[OH0][CH3]))[CH0](=[OH0])[NX3]
insilico,4132,13913,Un13913,[cX3](a)[cX3]([cH0]([CH2][CX4])[cH1][cX3]a)
insilico,4133,13917,Un13917,[CX4]1[CX4]([CX4]([CH1]([CX4]([OH0]1))[OH0][CH1]1[CH1]([CH1]([CH1]([CH1]([OH0]1)[CX4])[OH1])[OH1])[OH1]))
insilico,4134,13918,Un13918,[CX3][NH1][CX3]
insilico,4135,13921,Un13921,[#8]=[CH0]([#6])N[CH1]([CH2][CH0](=[#8])[#8])[#6]
insilico,4136,13925,Un13925,[CX4]1([CH2][CX4]([CH1]([CX4]([CH3])[CH3])[CX4]([CX4]1)[CH3]))[CH3]
insilico,4137,13926,Un13926,[CX4][CH1]1[CX4]([CH1]([CH1]([OH0]1)[nH0]([cX3]a)[cX3](a)a)[OH1])
insilico,4138,13929,Un13929,[CX4]([CX4])[CX4]([cX3](a)[cH1][cX3]a)
insilico,4139,13931,Un13931,[CH3]O[cH0](:[#6]):[#6]
insilico,4140,13934,Un13934,[NX3][CX4]([CH2][cH0]1[cH1][cH1][cH1][cH1][cX3]1)
insilico,4141,13940,Un13940,O=[CH0]([#6])N1[CH2][CH2][CH2][CH1]1[CH0](=O)N[#6]
insilico,4142,13942,Un13942,[CX3](=[OH0])[cX3]([cH1][cX3]([cX3](a)[OH0][CX4]))a
insilico,4143,13944,Un13944,[CX4]([CH1]([CH1]([CX4]([CX3](=[OH0])))[OH1])[OH1])
insilico,4144,13946,Un13946,[CH2]1[#6][#6]O[CH1]1[#7]
insilico,4145,13953,Un13953,[CH3][cH0]1[cX3]([cX3]([cX3]([cH0]([cX3]1)[OH1])))
insilico,4146,13954,Un13954,O=S(N[#6])(=O)[cH0]1:[cH1]:[cH1]:[cH0](:[cH1]:[cH1]1)N
insilico,4147,13955,Un13955,[CX4][CH2][CX4][CH0]1([CH1]([CX4])[CH2][CH1]([CH2][CH2]1)[OH1])[CH3]
insilico,4148,13958,Un13958,[cX3](a)(a)[SX4](=[OH0])=[OH0]
insilico,4149,13959,Un13959,[NX3][CX4][cH0]([cX3]a)[cX3]a
insilico,4150,13962,Un13962,s1:[#6](:[cH1]:n:[cH0]1N[#6])
insilico,4151,13963,Un13963,[cX3]1[cH1][cH0]([cH1][cX3]([cX3]1))[CX3](=[OH0])
insilico,4152,13965,Un13965,[NX3][CH1]([CH2][CX4])[CH0](=[OH0])[NX3]
insilico,4153,13967,Un13967,[CX4]([cH0]1[cX3]([cX3]([cH0]([cX3]([cX3]1))[OH0][CH3])))[OH1]
insilico,4154,13973,Un13973,[#8]=[CH0]([CH2][CH2][CH2][CH2][CH2][CH2][CH2][#6])[#7]
insilico,4155,13977,Un13977,O=[CH0](N[CH1]([#6])[#6])[CH1]([CH2][CH2][CH0](=O)N)[#7]
insilico,4156,13985,Un13985,O=[CH1][#7]
insilico,4157,13987,Un13987,[NX3]([CX4][CH2][CH2][CH2][CH2][CX4])
insilico,4158,13991,Un13991,[CX4]1([CH2][CH1]([CX4])[CX4][CX4]1)[CH3]
insilico,4159,13992,Un13992,[CX4]([CX4]([CX4][CX4])([CX4][CH3]))[OH1]
insilico,4160,13998,Un13998,[CX4]([CX4]([CX4]([CX3]))[CX4]([CX4]))
insilico,4161,13999,Un13999,[cX3](a)[cH1][sX2]a
insilico,4162,14000,Un14000,[CX4][CH2][CH0](=[OH0])[NH1][cH0]1[cH1][cX3]([cX3]([cH1][cH1]1))
insilico,4163,14006,Un14006,[CX4]([CH2][CH2][CX4])([CX4][CH2][CX4])
insilico,4164,14012,Un14012,O=[CH0]([cH0]1:[cH0](:[cH1]:[cH0]([#8]):[cH1]:[cH0]1O[#6])[#8])[#6]
insilico,4165,14018,Un14018,I[cH0]1:[cX3](:[cX3](:[cH1]:[cH1]:[cH1]1))
insilico,4166,14021,Un14021,[CX4]1[CX4]([CH2][CH2][CH1]2[CX4]1([CH2][CX4]([CX4]([CX4]2([CH3])))))
insilico,4167,14022,Un14022,[CH3][CH0]1([#6])[CH1]([#6])[CH2][#6][#6]1
insilico,4168,14023,Un14023,O=[N+]([cH0](:[#6]):[cH0](:[#6])[#6])[#8-]
insilico,4169,14025,Un14025,[CX4]([CX4][cH0]1[cH1][cH0]([cH0]([cH1][cH1]1)[OH0][CH3])[OH0][CH3])
insilico,4170,14026,Un14026,O=[CH0]([#6])N[CH1]([CH0](=O)[#7])[CH2][CH2][#6]
insilico,4171,14027,Un14027,[#6][CH2][CH2][CH2]O[CH2][#6]
insilico,4172,14034,Un14034,[NX3][CH1]([CX3])[CH2][cX3](a)[cH0]1[cH1][cH1][cH1][cH1][cX3]1a
insilico,4173,14036,Un14036,O=[CH0](N[cH0](:[#6]):[cH1]:[cH1]:[#6])[#6]
insilico,4174,14038,Un14038,[CX4]([CX4][CH3])[CH2][CX4][OX2]
insilico,4175,14043,Un14043,[CX3][CX4]([CX4]([CX4])[CH3])
insilico,4176,14045,Un14045,[CX4]([CH2][NX3])[OH1]
insilico,4177,14047,Un14047,[CX4](a)[CH1]([CX3](=[OH0]))[NH1][CX3](=[OH0])
insilico,4178,14049,Un14049,[CX4][CH1]([CX3][NX3])[NH1][CX3]
