fpType,absIndex,typeIndex,fpName,pos,neg,smarts,description
maccs,411,50,Un411,TRUE,TRUE,[#6]=[#6](~[#6])~[#6],
maccs,412,51,Un412,TRUE,TRUE,[#6]~[#16]~[#8],
maccs,413,52,Un413,TRUE,TRUE,[#7]~[#7],
maccs,414,53,Un414,TRUE,TRUE,[!#6;!#1;!H0]~*~*~*~[!#6;!#1;!H0],
maccs,415,54,Un415,TRUE,TRUE,[!#6;!#1;!H0]~*~*~[!#6;!#1;!H0],
maccs,416,55,Un416,TRUE,TRUE,[#8]~[#16]~[#8],
maccs,417,56,Un417,TRUE,TRUE,[#8]~[#7](~[#8])~[#6],
maccs,418,57,Un418,TRUE,TRUE,[#8R],
maccs,419,58,Un419,TRUE,TRUE,[!#6;!#1]~[#16]~[!#6;!#1],
maccs,420,59,Un420,TRUE,TRUE,[#16]!:*:*,
maccs,421,60,Un421,TRUE,TRUE,[#16]=[#8],
maccs,422,61,Un422,TRUE,FALSE,*~[#16](~*)~*,
maccs,423,62,Un423,TRUE,TRUE,*@*!@*@*,
maccs,424,63,Un424,TRUE,TRUE,[#7]=[#8],
maccs,425,64,Un425,TRUE,TRUE,*@*!@[#16],
maccs,426,65,Un426,TRUE,TRUE,c:n,
maccs,427,66,Un427,TRUE,TRUE,[#6]~[#6](~[#6])(~[#6])~*,
maccs,428,67,Un428,TRUE,TRUE,[!#6;!#1]~[#16],
maccs,429,68,Un429,FALSE,TRUE,[!#6;!#1;!H0]~[!#6;!#1;!H0],
maccs,430,69,Un430,TRUE,TRUE,[!#6;!#1]~[!#6;!#1;!H0],
maccs,431,70,Un431,TRUE,TRUE,[!#6;!#1]~[#7]~[!#6;!#1],
maccs,432,71,Un432,TRUE,TRUE,[#7]~[#8],
maccs,433,72,Un433,TRUE,TRUE,[#8]~*~*~[#8],
maccs,434,73,Un434,TRUE,TRUE,[#16]=*,
maccs,435,74,Un435,TRUE,TRUE,[CH3]~*~[CH3],
maccs,436,75,Un436,TRUE,TRUE,*!@[#7]@*,
maccs,437,76,Un437,TRUE,TRUE,[#6]=[#6](~*)~*,
maccs,438,77,Un438,TRUE,TRUE,[#7]~*~[#7],
maccs,439,78,Un439,TRUE,TRUE,[#6]=[#7],
maccs,440,79,Un440,TRUE,TRUE,[#7]~*~*~[#7],
maccs,441,80,Un441,TRUE,TRUE,[#7]~*~*~*~[#7],
maccs,442,81,Un442,TRUE,TRUE,[#16]~*(~*)~*,
maccs,443,82,Un443,TRUE,TRUE,*~[CH2]~[!#6;!#1;!H0],
maccs,444,83,Un444,TRUE,TRUE,[!#6;!#1]1~*~*~*~*~1,
maccs,445,84,Un445,TRUE,TRUE,[NH2],
maccs,446,85,Un446,TRUE,TRUE,[#6]~[#7](~[#6])~[#6],
maccs,447,86,Un447,TRUE,TRUE,"[C;H2,H3][!#6;!#1][C;H2,H3]",
maccs,448,87,Un448,TRUE,TRUE,"[F,Cl,Br,I]!@*@*",
maccs,449,88,Un449,TRUE,TRUE,contains at least 1 Sulfur,
maccs,450,89,Un450,TRUE,TRUE,[#8]~*~*~*~[#8],
maccs,451,90,Un451,TRUE,TRUE,"[$([!#6;!#1;!H0]~*~*~[CH2]~*),$([!#6;!#1;!H0;R]1@[R]@[R]@[CH2;R]1),$([!#6;!#1;!H0]~[R]1@[R]@[CH2;R]1)]",
maccs,452,91,Un452,TRUE,TRUE,"[$([!#6;!#1;!H0]~*~*~*~[CH2]~*),$([!#6;!#1;!H0;R]1@[R]@[R]@[R]@[CH2;R]1),$([!#6;!#1;!H0]~[R]1@[R]@[R]@[CH2;R]1),$([!#6;!#1;!H0]~*~[R]1@[R]@[CH2;R]1)]",
maccs,453,92,Un453,TRUE,TRUE,[#8]~[#6](~[#7])~[#6],
maccs,454,93,Un454,TRUE,TRUE,[!#6;!#1]~[CH3],
maccs,455,94,Un455,TRUE,TRUE,[!#6;!#1]~[#7],
maccs,456,95,Un456,TRUE,TRUE,[#7]~*~*~[#8],
maccs,457,96,Un457,TRUE,TRUE,*1~*~*~*~*~1,
maccs,458,97,Un458,TRUE,TRUE,[#7]~*~*~*~[#8],
maccs,459,98,Un459,TRUE,TRUE,[!#6;!#1]1~*~*~*~*~*~1,
maccs,460,99,Un460,TRUE,TRUE,[#6]=[#6],
maccs,461,100,Un461,TRUE,TRUE,*~[CH2]~[#7],
maccs,462,101,Un462,TRUE,TRUE,,(8M RING)
maccs,463,102,Un463,TRUE,TRUE,[!#6;!#1]~[#8],
maccs,464,103,Un464,TRUE,TRUE,Cl,
maccs,465,104,Un465,TRUE,TRUE,[!#6;!#1;!H0]~*~[CH2]~*,
maccs,466,105,Un466,TRUE,TRUE,*@*(@*)@*,
maccs,467,106,Un467,TRUE,TRUE,[!#6;!#1]~*(~[!#6;!#1])~[!#6;!#1],
maccs,468,107,Un468,TRUE,TRUE,"[F,Cl,Br,I]~*(~*)~*",
maccs,469,108,Un469,TRUE,TRUE,[CH3]~*~*~*~[CH2]~*,
maccs,470,109,Un470,TRUE,TRUE,*~[CH2]~[#8],
maccs,471,110,Un471,TRUE,TRUE,[#7]~[#6]~[#8],
maccs,472,111,Un472,TRUE,TRUE,[#7]~*~[CH2]~*,
maccs,473,112,Un473,TRUE,TRUE,*~*(~*)(~*)~*,
maccs,474,113,Un474,TRUE,TRUE,[#8]!:*:*,
maccs,475,114,Un475,TRUE,TRUE,[CH3]~[CH2]~*,
maccs,476,115,Un476,TRUE,TRUE,[CH3]~*~[CH2]~*,
maccs,477,116,Un477,TRUE,TRUE,"[$([CH3]~*~*~[CH2]~*),$([CH3]~*1~*~[CH2]1)]",
maccs,478,117,Un478,TRUE,TRUE,[#7]~*~[#8],
maccs,479,118,Un479,TRUE,TRUE,"[$(*~[CH2]~[CH2]~*),$(*1~[CH2]~[CH2]1)] >= 2",
maccs,480,119,Un480,TRUE,TRUE,[#7]=*,
maccs,481,120,Un481,TRUE,TRUE,[!#6;R] >= 2,
maccs,482,121,Un482,TRUE,TRUE,[#7;R],
maccs,483,122,Un483,TRUE,TRUE,*~[#7](~*)~*,
maccs,484,123,Un484,TRUE,TRUE,[#8]~[#6]~[#8],
maccs,485,124,Un485,TRUE,TRUE,[!#6;!#1]~[!#6;!#1],
maccs,486,125,Un486,TRUE,TRUE,,(AROMATIC RING > 1)
maccs,487,126,Un487,TRUE,TRUE,*!@[#8]!@*,
maccs,488,127,Un488,TRUE,TRUE,*@*!@[#8] >= 2,
maccs,489,128,Un489,TRUE,TRUE,"[$(*~[CH2]~*~*~*~[CH2]~*),$([R]1@[CH2;R]@[R]@[R]@[R]@[CH2;R]1),$(*~[CH2]~[R]1@[R]@[R]@[CH2;R]1),$(*~[CH2]~*~[R]1@[R]@[CH2;R]1)]",
maccs,490,129,Un490,TRUE,TRUE,"[$(*~[CH2]~*~*~[CH2]~*),$([R]1@[CH2]@[R]@[R]@[CH2;R]1),$(*~[CH2]~[R]1@[R]@[CH2;R]1)]",
maccs,491,130,Un491,TRUE,TRUE,[!#6;!#1]~[!#6;!#1] >= 2,
maccs,492,131,Un492,TRUE,TRUE,[!#6;!#1;!H0] >= 2,
maccs,493,132,Un493,TRUE,TRUE,[#8]~*~[CH2]~*,
maccs,494,133,Un494,TRUE,TRUE,*@*!@[#7],
maccs,495,134,Un495,TRUE,TRUE,"[F,Cl,Br,I]",
maccs,496,135,Un496,TRUE,TRUE,[#7]!:*:*,
maccs,497,136,Un497,TRUE,TRUE,[#8]=* >= 2,
maccs,499,138,Un499,TRUE,TRUE,[!#6;!#1]~[CH2]~* >= 2,
maccs,500,139,Un500,TRUE,TRUE,[O;!H0],
maccs,502,141,Un502,TRUE,TRUE,[CH3] >= 3,
maccs,505,144,Un505,TRUE,TRUE,*!:*:*!:*,
maccs,506,145,Un506,TRUE,TRUE,*1~*~*~*~*~*~1 >= 2,
maccs,508,147,Un508,TRUE,TRUE,"[$(*~[CH2]~[CH2]~*),$([R]1@[CH2;R]@[CH2;R]1)]",
maccs,509,148,Un509,TRUE,TRUE,*~[!#6;!#1](~*)~*,
maccs,510,149,Un510,TRUE,TRUE,"[C;H3,H4] >= 2",
maccs,511,150,Un511,TRUE,TRUE,*!@*@*!@*,
maccs,512,151,Un512,TRUE,TRUE,[#7;!H0],
maccs,513,152,Un513,TRUE,TRUE,[#8]~[#6](~[#6])~[#6],
maccs,514,153,Un514,TRUE,TRUE,[!#6;!#1]~[CH2]~*,
maccs,515,154,Un515,TRUE,TRUE,[#6]=[#8],
maccs,516,155,Un516,TRUE,TRUE,*!@[CH2]!@*,
maccs,517,156,Un517,TRUE,TRUE,[#7]~*(~*)~*,
maccs,518,157,Un518,TRUE,TRUE,[#6]-[#8],
maccs,519,158,Un519,TRUE,TRUE,[#6]-[#7],
maccs,521,160,Un521,TRUE,TRUE,"[C;H3,H4]",
maccs,524,163,Un524,TRUE,TRUE,*1~*~*~*~*~*~1,
cactvs,644,117,Un644,FALSE,TRUE,, >= 1 saturated or aromatic carbon-only ring size 3
cactvs,659,132,Un659,TRUE,TRUE,, >= 1 saturated or aromatic nitrogen-containing ring size 4
cactvs,660,133,Un660,TRUE,TRUE,, >= 1 saturated or aromatic heteroatom-containing ring size 4
cactvs,672,145,Un672,TRUE,TRUE,, >= 1 saturated or aromatic carbon-only ring size 5
cactvs,673,146,Un673,TRUE,TRUE,, >= 1 saturated or aromatic nitrogen-containing ring size 5
cactvs,674,147,Un674,TRUE,TRUE,, >= 1 saturated or aromatic heteroatom-containing ring size 5
cactvs,675,148,Un675,FALSE,TRUE,, >= 1 unsaturated non-aromatic carbon-only ring size 5
cactvs,676,149,Un676,TRUE,TRUE,, >= 1 unsaturated non-aromatic nitrogen-containing ring size 5
cactvs,677,150,Un677,TRUE,TRUE,, >= 1 unsaturated non-aromatic heteroatom-containing ring size 5
cactvs,678,151,Un678,TRUE,TRUE,, >= 2 any ring size 5
cactvs,679,152,Un679,TRUE,TRUE,, >= 2 saturated or aromatic carbon-only ring size 5
cactvs,680,153,Un680,TRUE,TRUE,, >= 2 saturated or aromatic nitrogen-containing ring size 5
cactvs,681,154,Un681,TRUE,TRUE,, >= 2 saturated or aromatic heteroatom-containing ring size 5
cactvs,683,156,Un683,TRUE,TRUE,, >= 2 unsaturated non-aromatic nitrogen-containing ring size 5
cactvs,684,157,Un684,TRUE,TRUE,, >= 2 unsaturated non-aromatic heteroatom-containing ring size 5
cactvs,685,158,Un685,TRUE,TRUE,, >= 3 any ring size 5
cactvs,687,160,Un687,TRUE,TRUE,, >= 3 saturated or aromatic nitrogen-containing ring size 5
cactvs,688,161,Un688,TRUE,TRUE,, >= 3 saturated or aromatic heteroatom-containing ring size 5
cactvs,692,165,Un692,TRUE,TRUE,, >= 4 any ring size 5
cactvs,706,179,Un706,TRUE,TRUE,, >= 1 any ring size 6
cactvs,707,180,Un707,TRUE,TRUE,, >= 1 saturated or aromatic carbon-only ring size 6
cactvs,708,181,Un708,TRUE,TRUE,, >= 1 saturated or aromatic nitrogen-containing ring size 6
cactvs,709,182,Un709,TRUE,TRUE,, >= 1 saturated or aromatic heteroatom-containing ring size 6
cactvs,710,183,Un710,TRUE,TRUE,, >= 1 unsaturated non-aromatic carbon-only ring size 6
cactvs,711,184,Un711,TRUE,TRUE,, >= 1 unsaturated non-aromatic nitrogen-containing ring size 6
cactvs,712,185,Un712,TRUE,TRUE,, >= 1 unsaturated non-aromatic heteroatom-containing ring size 6
cactvs,713,186,Un713,TRUE,TRUE,, >= 2 any ring size 6
cactvs,714,187,Un714,TRUE,TRUE,, >= 2 saturated or aromatic carbon-only ring size 6
cactvs,715,188,Un715,TRUE,TRUE,, >= 2 saturated or aromatic nitrogen-containing ring size 6
cactvs,716,189,Un716,TRUE,TRUE,, >= 2 saturated or aromatic heteroatom-containing ring size 6
cactvs,717,190,Un717,TRUE,TRUE,, >= 2 unsaturated non-aromatic carbon-only ring size 6
cactvs,718,191,Un718,TRUE,TRUE,, >= 2 unsaturated non-aromatic nitrogen-containing ring size 6
cactvs,719,192,Un719,TRUE,TRUE,, >= 2 unsaturated non-aromatic heteroatom-containing ring size 6
cactvs,720,193,Un720,TRUE,TRUE,, >= 3 any ring size 6
cactvs,721,194,Un721,TRUE,TRUE,, >= 3 saturated or aromatic carbon-only ring size 6
cactvs,722,195,Un722,TRUE,TRUE,, >= 3 saturated or aromatic nitrogen-containing ring size 6
cactvs,723,196,Un723,TRUE,TRUE,, >= 3 saturated or aromatic heteroatom-containing ring size 6
cactvs,727,200,Un727,TRUE,TRUE,, >= 4 any ring size 6
cactvs,728,201,Un728,TRUE,TRUE,, >= 4 saturated or aromatic carbon-only ring size 6
cactvs,730,203,Un730,TRUE,TRUE,, >= 4 saturated or aromatic heteroatom-containing ring size 6
cactvs,734,207,Un734,TRUE,TRUE,, >= 5 any ring size 6
cactvs,735,208,Un735,TRUE,TRUE,, >= 5 saturated or aromatic carbon-only ring size 6
cactvs,737,210,Un737,TRUE,TRUE,, >= 5 saturated or aromatic heteroatom-containing ring size 6
cactvs,741,214,Un741,TRUE,TRUE,, >= 1 any ring size 7
cactvs,745,218,Un745,TRUE,TRUE,, >= 1 unsaturated non-aromatic carbon-only ring size 7
cactvs,746,219,Un746,TRUE,TRUE,, >= 1 unsaturated non-aromatic nitrogen-containing ring size 7
cactvs,747,220,Un747,TRUE,TRUE,, >= 1 unsaturated non-aromatic heteroatom-containing ring size 7
cactvs,755,228,Un755,TRUE,TRUE,, >= 1 any ring size 8
cactvs,756,229,Un756,TRUE,FALSE,, >= 1 saturated or aromatic carbon-only ring size 8
cactvs,759,232,Un759,TRUE,FALSE,, >= 1 unsaturated non-aromatic carbon-only ring size 8
cactvs,769,242,Un769,FALSE,TRUE,, >= 1 any ring size 9
cactvs,776,249,Un776,FALSE,TRUE,, >= 1 any ring size 10
cactvs,780,253,Un780,FALSE,TRUE,, >= 1 unsaturated non-aromatic carbon-only ring size 10
cactvs,783,256,Un783,TRUE,TRUE,, >= 1 aromatic ring
cactvs,784,257,Un784,TRUE,TRUE,, >= 1 hetero-aromatic ring
cactvs,785,258,Un785,TRUE,TRUE,, >= 2 aromatic rings
cactvs,786,259,Un786,TRUE,TRUE,, >= 2 hetero-aromatic rings
cactvs,787,260,Un787,TRUE,TRUE,, >= 3 aromatic rings
cactvs,788,261,Un788,TRUE,TRUE,, >= 3 hetero-aromatic rings
cactvs,789,262,Un789,TRUE,TRUE,, >= 4 aromatic rings
cactvs,811,284,Un811,TRUE,TRUE,[#6&!H0],(C-H)
cactvs,812,285,Un812,TRUE,TRUE,[#6]~[#6],(C-C)
cactvs,813,286,Un813,TRUE,TRUE,[#6]~[#7],(C-N)
cactvs,814,287,Un814,TRUE,TRUE,[#6]~[#8],(C-O)
cactvs,815,288,Un815,TRUE,TRUE,[#6]~[F],(C-F)
cactvs,820,293,Un820,TRUE,TRUE,[#6]~[#15],(C-P)
cactvs,821,294,Un821,TRUE,TRUE,[#6]~[#16],(C-S)
cactvs,822,295,Un822,TRUE,TRUE,[#6]~[Cl],(C-Cl)
cactvs,832,305,Un832,TRUE,FALSE,[#7]~[#15],(N-P)
cactvs,842,315,Un842,TRUE,TRUE,[#8]~[#15],(O-P)
cactvs,855,328,Un855,TRUE,TRUE,[#6](~Br)(~[#6]),(C(~Br)(~C))
cactvs,856,329,Un856,TRUE,TRUE,[#6](~Br)(~[#6])(~[#6]),(C(~Br)(~C)(~C))
cactvs,857,330,Un857,TRUE,FALSE,[#6&!H0]~[Br],(C(~Br)(~H))
cactvs,858,331,Un858,TRUE,TRUE,[#6](~[Br])(:[c]),(C(~Br)(:C))
cactvs,859,332,Un859,FALSE,TRUE,[#6](~[Br])(:[n]),(C(~Br)(:N))
cactvs,860,333,Un860,TRUE,TRUE,[#6](~[#6])(~[#6]),(C(~C)(~C))
cactvs,861,334,Un861,TRUE,TRUE,[#6](~[#6])(~[#6])(~[#6]),(C(~C)(~C)(~C))
cactvs,864,337,Un864,TRUE,TRUE,[#6](~[#6])(~[#6])(~[#6])(~[#7]),(C(~C)(~C)(~C)(~N))
cactvs,865,338,Un865,TRUE,TRUE,[#6](~[#6])(~[#6])(~[#6])(~[#8]),(C(~C)(~C)(~C)(~O))
cactvs,866,339,Un866,TRUE,TRUE,[#6H1](~[#6])(~[#6])(~[#7]),(C(~C)(~C)(~H)(~N))
cactvs,867,340,Un867,TRUE,TRUE,[#6H1](~[#6])(~[#6])(~[#8]),(C(~C)(~C)(~H)(~O))
cactvs,868,341,Un868,TRUE,TRUE,[#6](~[#6])(~[#6])(~[#7]),(C(~C)(~C)(~N))
cactvs,870,343,Un870,TRUE,TRUE,[#6](~[#6])(~[Cl]),(C(~C)(~Cl))
cactvs,871,344,Un871,TRUE,TRUE,[#6&!H0](~[#6])(~[Cl]),(C(~C)(~Cl)(~H))
cactvs,872,345,Un872,TRUE,TRUE,"[#6H,#6H2,#6H3,#6H4]~[#6]",(C(~C)(~H))
cactvs,873,346,Un873,TRUE,TRUE,[#6&!H0](~[#6])(~[#7]),(C(~C)(~H)(~N))
cactvs,874,347,Un874,TRUE,TRUE,[#6&!H0](~[#6])(~[#8]),(C(~C)(~H)(~O))
cactvs,875,348,Un875,TRUE,TRUE,[#6H1](~[#6])(~[#8])(~[#8]),(C(~C)(~H)(~O)(~O))
cactvs,876,349,Un876,TRUE,TRUE,[#6&!H0](~[#6])(~[#15]),(C(~C)(~H)(~P))
cactvs,877,350,Un877,TRUE,TRUE,[#6&!H0](~[#6])(~[#16]),(C(~C)(~H)(~S))
cactvs,878,351,Un878,FALSE,TRUE,[#6](~[#6])(~[I]),(C(~C)(~I))
cactvs,879,352,Un879,TRUE,TRUE,[#6](~[#6])(~[#7]),(C(~C)(~N))
cactvs,880,353,Un880,TRUE,TRUE,[#6](~[#6])(~[#8]),(C(~C)(~O))
cactvs,881,354,Un881,TRUE,TRUE,[#6](~[#6])(~[#16]),(C(~C)(~S))
cactvs,883,356,Un883,TRUE,TRUE,[#6](~[#6])(:c),(C(~C)(:C))
cactvs,884,357,Un884,TRUE,TRUE,[#6](~[#6])(:c)(:c),(C(~C)(:C)(:C))
cactvs,885,358,Un885,TRUE,TRUE,[#6](~[#6])(:c)(:n),(C(~C)(:C)(:N))
cactvs,886,359,Un886,TRUE,TRUE,[#6](~[#6])(:n),(C(~C)(:N))
cactvs,887,360,Un887,TRUE,TRUE,[#6](~[#6])(:n)(:n),(C(~C)(:N)(:N))
cactvs,888,361,Un888,TRUE,TRUE,[#6](~[Cl])(~[Cl]),(C(~Cl)(~Cl))
cactvs,889,362,Un889,TRUE,FALSE,[#6&!H0](~[Cl]),(C(~Cl)(~H))
cactvs,890,363,Un890,TRUE,TRUE,[#6](~[Cl])(:c),(C(~Cl)(:C))
cactvs,891,364,Un891,TRUE,TRUE,[#6](~[F])(~[F]),(C(~F)(~F))
cactvs,892,365,Un892,TRUE,TRUE,[#6](~[F])(:c),(C(~F)(:C))
cactvs,893,366,Un893,TRUE,TRUE,[#6&!H0](~[#7]),(C(~H)(~N))
cactvs,894,367,Un894,TRUE,TRUE,[#6&!H0](~[#8]),(C(~H)(~O))
cactvs,895,368,Un895,TRUE,TRUE,[#6&!H0](~[#8])(~[#8]),(C(~H)(~O)(~O))
cactvs,896,369,Un896,TRUE,TRUE,[#6&!H0](~[#16]),(C(~H)(~S))
cactvs,898,371,Un898,TRUE,TRUE,[#6&!H0]:c,(C(~H)(:C))
cactvs,899,372,Un899,TRUE,TRUE,[#6&!H0](:c)(:c),(C(~H)(:C)(:C))
cactvs,900,373,Un900,TRUE,TRUE,[#6&!H0](:c)(:n),(C(~H)(:C)(:N))
cactvs,901,374,Un901,TRUE,TRUE,[#6&!H0](:n),(C(~H)(:N))
cactvs,903,376,Un903,TRUE,TRUE,[#6](~[#7])(~[#7]),(C(~N)(~N))
cactvs,904,377,Un904,TRUE,TRUE,[#6](~[#7])(:c),(C(~N)(:C))
cactvs,905,378,Un905,TRUE,TRUE,[#6](~[#7])(:c)(:c),(C(~N)(:C)(:C))
cactvs,906,379,Un906,TRUE,TRUE,[#6](~[#7])(:c)(:n),(C(~N)(:C)(:N))
cactvs,907,380,Un907,TRUE,TRUE,[#6](~[#7])(:n),(C(~N)(:N))
cactvs,909,382,Un909,TRUE,TRUE,[#6](~[#8])(:c),(C(~O)(:C))
cactvs,910,383,Un910,TRUE,TRUE,[#6](~[#8])(:c)(:c),(C(~O)(:C)(:C))
cactvs,911,384,Un911,TRUE,TRUE,[#6](~[#16])(:c),(C(~S)(:C))
cactvs,912,385,Un912,TRUE,TRUE,[#6](:c)(:c),(C(:C)(:C))
cactvs,913,386,Un913,TRUE,TRUE,[#6](:c)(:c)(:c),(C(:C)(:C)(:C))
cactvs,914,387,Un914,TRUE,TRUE,[#6](:c)(:c)(:n),(C(:C)(:C)(:N))
cactvs,915,388,Un915,TRUE,TRUE,[#6](:c)(:n),(C(:C)(:N))
cactvs,916,389,Un916,TRUE,TRUE,[#6](:c)(:n)(:n),(C(:C)(:N)(:N))
cactvs,917,390,Un917,TRUE,TRUE,[#6](:n)(:n),(C(:N)(:N))
cactvs,918,391,Un918,TRUE,TRUE,[#7](~[#6])(~[#6]),(N(~C)(~C))
cactvs,920,393,Un920,TRUE,TRUE,[#7&!H0](~[#6])(~[#6]),(N(~C)(~C)(~H))
cactvs,921,394,Un921,TRUE,TRUE,[#7&!H0](~[#6]),(N(~C)(~H))
cactvs,922,395,Un922,TRUE,TRUE,[#7&!H0](~[#6])(~[#7]),(N(~C)(~H)(~N))
cactvs,923,396,Un923,TRUE,TRUE,[#7](~[#6])(~[#8]),(N(~C)(~O))
cactvs,924,397,Un924,TRUE,TRUE,[#7](~[#6])(:c),(N(~C)(:C))
cactvs,925,398,Un925,TRUE,TRUE,[#7](~[#6])(:c)(:c),(N(~C)(:C)(:C))
cactvs,926,399,Un926,TRUE,TRUE,[#7&!H0](~[#7]),(N(~H)(~N))
cactvs,927,400,Un927,TRUE,TRUE,[#7&!H0](:c),(N(~H)(:C))
cactvs,928,401,Un928,TRUE,TRUE,[#7&!H0](:c)(:c),(N(~H)(:C)(:C))
cactvs,931,404,Un931,TRUE,TRUE,[#7](:c)(:c),(N(:C)(:C))
cactvs,933,406,Un933,TRUE,TRUE,[#8](~[#6])(~[#6]),(O(~C)(~C))
cactvs,935,408,Un935,TRUE,TRUE,[#8](~[#6])(~[#15]),(O(~C)(~P))
cactvs,936,409,Un936,TRUE,TRUE,[#8&!H0](~[#16]),(O(~H)(~S))
cactvs,937,410,Un937,TRUE,TRUE,[#8](:c)(:c),(O(:C)(:C))
cactvs,938,411,Un938,TRUE,TRUE,[#15](~[#6])(~[#6]),(P(~C)(~C))
cactvs,939,412,Un939,TRUE,TRUE,[#15](~[#8])(~[#8]),(P(~O)(~O))
cactvs,940,413,Un940,TRUE,TRUE,[#16](~[#6])(~[#6]),(S(~C)(~C))
cactvs,941,414,Un941,TRUE,TRUE,[#16&!H0](~[#6]),(S(~C)(~H))
cactvs,944,417,Un944,TRUE,TRUE,"[#6]=,:[#6]",(C=C)
cactvs,946,419,Un946,TRUE,TRUE,"[#6]=,:[#7]",(C=N)
cactvs,948,421,Un948,TRUE,TRUE,"[#6]=,:[#8]",(C=O)
cactvs,949,422,Un949,TRUE,TRUE,"[#6]=,:[#16]",(C=S)
cactvs,950,423,Un950,TRUE,TRUE,"[#7]=,:[#7]",(N=N)
cactvs,951,424,Un951,TRUE,TRUE,"[#7]=,:[#8]",(N=O)
cactvs,953,426,Un953,TRUE,TRUE,"[#15]=,:[#8]",(P=O)
cactvs,957,430,Un957,TRUE,TRUE,"[#6](#[#7])(-,:[#6])",(C(#N)(-C))
cactvs,958,431,Un958,TRUE,TRUE,"[#6](-,:[#6])(-,:[#6])(=,:[#6])",(C(-C)(-C)(=C))
cactvs,959,432,Un959,TRUE,TRUE,"[#6](-,:[#6])(-,:[#6])(=,:[#7])",(C(-C)(-C)(=N))
cactvs,960,433,Un960,TRUE,TRUE,"[#6](-,:[#6])(-,:[#6])(=,:[#8])",(C(-C)(-C)(=O))
cactvs,962,435,Un962,TRUE,TRUE,"[#6&!H0](-,:[#6])(=,:[#6])",(C(-C)(-H)(=C))
cactvs,963,436,Un963,TRUE,TRUE,"[#6&!H0](-,:[#6])(=,:[#7])",(C(-C)(-H)(=N))
cactvs,964,437,Un964,TRUE,TRUE,"[#6&!H0](-,:[#6])(=,:[#8])",(C(-C)(-H)(=O))
cactvs,965,438,Un965,TRUE,TRUE,"[#6](-,:[#6])(-,:[#7])(=,:[#6])",(C(-C)(-N)(=C))
cactvs,966,439,Un966,TRUE,TRUE,"[#6](-,:[#6])(-,:[#7])(=,:[#7])",(C(-C)(-N)(=N))
cactvs,967,440,Un967,TRUE,TRUE,"[#6](-,:[#6])(-,:[#7])(=,:[#8])",(C(-C)(-N)(=O))
cactvs,968,441,Un968,TRUE,TRUE,"[#6](-,:[#6])(-,:[#8])(=,:[#8])",(C(-C)(-O)(=O))
cactvs,969,442,Un969,TRUE,TRUE,"[#6](-,:[#6])(=,:[#6])",(C(-C)(=C))
cactvs,970,443,Un970,TRUE,TRUE,"[#6](-,:[#6])(=,:[#7])",(C(-C)(=N))
cactvs,971,444,Un971,TRUE,TRUE,"[#6](-,:[#6])(=,:[#8])",(C(-C)(=O))
cactvs,973,446,Un973,TRUE,TRUE,"[#6&!H0](-,:[#7])(=,:[#6])",(C(-H)(-N)(=C))
cactvs,974,447,Un974,TRUE,TRUE,"[#6&!H0](=,:[#6])",(C(-H)(=C))
cactvs,975,448,Un975,TRUE,TRUE,"[#6&!H0](=,:[#7])",(C(-H)(=N))
cactvs,976,449,Un976,TRUE,TRUE,"[#6&!H0](=,:[#8])",(C(-H)(=O))
cactvs,977,450,Un977,TRUE,TRUE,"[#6](-,:[#7])(=,:[#6])",(C(-N)(=C))
cactvs,978,451,Un978,TRUE,TRUE,"[#6](-,:[#7])(=,:[#7])",(C(-N)(=N))
cactvs,979,452,Un979,TRUE,TRUE,"[#6](-,:[#7])(=,:[#8])",(C(-N)(=O))
cactvs,980,453,Un980,TRUE,TRUE,"[#6](-,:[#8])(=,:[#8])",(C(-O)(=O))
cactvs,981,454,Un981,TRUE,TRUE,"[#7](-,:[#6])(=,:[#6])",(N(-C)(=C))
cactvs,982,455,Un982,TRUE,TRUE,"[#7](-,:[#6])(=,:[#8])",(N(-C)(=O))
cactvs,984,457,Un984,TRUE,TRUE,"[#15](-,:[#8])(=,:[#8])",(P(-O)(=O))
cactvs,987,460,Un987,TRUE,TRUE,"[#16](=,:[#8])(=,:[#8])",(S(=O)(=O))
cactvs,988,461,Un988,FALSE,TRUE,"[#6]-,:[#6]-,:[#6]#[#6]",(C-C-C#C)
cactvs,989,462,Un989,FALSE,TRUE,"[#8]-,:[#6]-,:[#6]=,:[#7]",(O-C-C=N)
cactvs,990,463,Un990,TRUE,TRUE,"[#8]-,:[#6]-,:[#6]=,:[#8]",(O-C-C=O)
cactvs,992,465,Un992,TRUE,TRUE,"[#7]-,:[#6]-,:[#6]=,:[#6]",(N-C-C=C)
cactvs,993,466,Un993,TRUE,TRUE,"[#8]=,:[#16]-,:[#6]-,:[#6]",(O=S-C-C)
cactvs,994,467,Un994,TRUE,TRUE,"[#7]#[#6]-,:[#6]=,:[#6]",(N#C-C=C)
cactvs,995,468,Un995,TRUE,TRUE,"[#6]=,:[#7]-,:[#7]-,:[#6]",(C=N-N-C)
cactvs,996,469,Un996,TRUE,TRUE,"[#8]=,:[#16]-,:[#6]-,:[#7]",(O=S-C-N)
cactvs,998,471,Un998,TRUE,TRUE,"[#6]:[#6]-,:[#6]=,:[#6]",(C:C-C=C)
cactvs,999,472,Un999,TRUE,TRUE,[#16]:[#6]:[#6]:[#6],(S:C:C:C)
